Sentence Number,Word Count,Common Word Count,Uncommon Word Count,Uncommon Length Ratio,Uncommon Common Ratio,Article Position,Uncommon Score
75,6,2,3,0.5,1.5,36.407766990291265,66
138,5,3,2,0.4,0.6666666666666666,66.99029126213593,65
178,32,13,18,0.5625,1.3846153846153846,86.40776699029125,61
101,41,14,20,0.4878048780487805,1.4285714285714286,49.029126213592235,59
95,28,12,15,0.5357142857142857,1.25,46.116504854368934,59
89,34,15,18,0.5294117647058824,1.2,43.203883495145625,58
47,25,10,15,0.6,1.5,22.815533980582526,56
187,39,16,23,0.5897435897435898,1.4375,90.77669902912622,53
125,48,25,22,0.4583333333333333,0.88,60.679611650485434,46
11,24,9,14,0.5833333333333334,1.5555555555555556,5.339805825242718,46
162,22,9,13,0.5909090909090909,1.4444444444444444,78.64077669902912,45
84,20,10,9,0.45,0.9,40.77669902912621,44
35,39,20,18,0.46153846153846156,0.9,16.990291262135923,44
99,15,6,8,0.5333333333333333,1.3333333333333333,48.05825242718447,42
18,24,10,14,0.5833333333333334,1.4,8.737864077669903,40
49,26,11,14,0.5384615384615384,1.2727272727272727,23.78640776699029,39
14,14,4,9,0.6428571428571429,2.25,6.796116504854369,39
100,20,7,12,0.6,1.7142857142857142,48.54368932038835,38
41,31,17,14,0.45161290322580644,0.8235294117647058,19.902912621359224,37
108,32,12,19,0.59375,1.5833333333333333,52.42718446601942,35
57,14,7,6,0.42857142857142855,0.8571428571428571,27.669902912621357,35
38,26,11,14,0.5384615384615384,1.2727272727272727,18.446601941747574,35
6,12,5,6,0.5,1.2,2.912621359223301,35
173,37,17,19,0.5135135135135135,1.1176470588235294,83.98058252427184,34
86,32,16,15,0.46875,0.9375,41.74757281553398,34
104,17,6,10,0.5882352941176471,1.6666666666666667,50.48543689320388,33
48,26,11,15,0.5769230769230769,1.3636363636363635,23.300970873786408,33
23,30,11,18,0.6,1.6363636363636365,11.165048543689322,33
123,33,18,14,0.42424242424242425,0.7777777777777778,59.70873786407766,32
4,21,8,11,0.5238095238095238,1.375,1.9417475728155338,32
169,18,5,12,0.6666666666666666,2.4,82.03883495145631,31
167,3,0,3,1.0,3.0,81.06796116504854,31
159,24,12,11,0.4583333333333333,0.9166666666666666,77.18446601941747,31
119,25,5,19,0.76,3.8,57.76699029126213,31
37,22,8,13,0.5909090909090909,1.625,17.96116504854369,31
13,20,5,13,0.65,2.6,6.310679611650485,30
10,17,6,10,0.5882352941176471,1.6666666666666667,4.854368932038835,30
21,15,6,8,0.5333333333333333,1.3333333333333333,10.194174757281553,29
87,21,8,12,0.5714285714285714,1.5,42.23300970873786,28
83,28,12,14,0.5,1.1666666666666667,40.29126213592233,28
16,38,18,19,0.5,1.0555555555555556,7.766990291262135,27
152,10,5,4,0.4,0.8,73.7864077669903,25
120,22,10,11,0.5,1.1,58.252427184466015,25
62,20,9,10,0.5,1.1111111111111112,30.097087378640776,25
141,23,8,14,0.6086956521739131,1.75,68.44660194174757,24
130,18,9,8,0.4444444444444444,0.8888888888888888,63.10679611650486,24
33,23,9,13,0.5652173913043478,1.4444444444444444,16.019417475728158,24
103,30,14,16,0.5333333333333333,1.1428571428571428,50.0,23
76,17,7,10,0.5882352941176471,1.4285714285714286,36.89320388349515,23
181,27,11,15,0.5555555555555556,1.3636363636363635,87.86407766990291,22
64,27,12,14,0.5185185185185185,1.1666666666666667,31.06796116504854,22
26,22,11,10,0.45454545454545453,0.9090909090909091,12.62135922330097,22
118,25,10,14,0.56,1.4,57.28155339805825,21
78,12,6,5,0.4166666666666667,0.8333333333333334,37.86407766990291,21
32,13,7,5,0.38461538461538464,0.7142857142857143,15.53398058252427,21
109,12,5,7,0.5833333333333334,1.4,52.9126213592233,20
94,20,8,11,0.55,1.375,45.63106796116505,19
69,16,8,8,0.5,1.0,33.49514563106796,19
53,12,6,5,0.4166666666666667,0.8333333333333334,25.728155339805824,18
44,23,9,13,0.5652173913043478,1.4444444444444444,21.35922330097087,18
3,5,2,3,0.6,1.5,1.4563106796116505,18
122,16,8,7,0.4375,0.875,59.22330097087378,17
93,12,6,5,0.4166666666666667,0.8333333333333334,45.14563106796117,17
92,16,8,7,0.4375,0.875,44.66019417475729,17
82,11,5,6,0.5454545454545454,1.2,39.80582524271845,17
24,11,4,4,0.36363636363636365,1.0,11.650485436893204,15
155,11,6,4,0.36363636363636365,0.6666666666666666,75.24271844660194,14
114,12,6,6,0.5,1.0,55.33980582524271,14
85,6,2,4,0.6666666666666666,2.0,41.262135922330096,14
80,8,3,4,0.5,1.3333333333333333,38.83495145631068,14
29,10,4,5,0.5,1.25,14.077669902912621,14
12,12,4,7,0.5833333333333334,1.75,5.825242718446602,14
72,5,1,3,0.6,3.0,34.95145631067961,13
144,14,7,6,0.42857142857142855,0.8571428571428571,69.90291262135922,12
126,19,10,8,0.42105263157894735,0.8,61.165048543689316,12
96,13,7,5,0.38461538461538464,0.7142857142857143,46.601941747572816,12
88,21,10,10,0.47619047619047616,1.0,42.71844660194174,12
113,10,4,5,0.5,1.25,54.85436893203883,11
197,8,3,4,0.5,1.3333333333333333,95.63106796116504,10
128,6,3,2,0.3333333333333333,0.6666666666666666,62.13592233009708,10
110,3,0,3,1.0,3.0,53.398058252427184,10
56,22,15,6,0.2727272727272727,0.4,27.184466019417474,10
54,15,8,6,0.4,0.75,26.21359223300971,10
17,16,5,10,0.625,2.0,8.25242718446602,10
153,4,2,2,0.5,1.0,53.883495145631066,9
150,13,5,6,0.46153846153846156,1.2,72.81553398058253,9
116,4,2,2,0.5,1.0,53.883495145631066,9
111,4,2,2,0.5,1.0,53.883495145631066,9
107,11,4,6,0.5454545454545454,1.5,51.94174757281553,9
105,4,2,2,0.5,1.0,50.970873786407765,9
90,11,4,6,0.5454545454545454,1.5,43.689320388349515,9
165,12,7,4,0.3333333333333333,0.5714285714285714,80.09708737864078,8
139,4,1,2,0.5,2.0,67.47572815533981,8
27,7,1,5,0.7142857142857143,5.0,13.106796116504855,7
19,8,4,3,0.375,0.75,9.223300970873787,7
161,9,5,3,0.3333333333333333,0.6,78.15533980582524,6
106,8,4,2,0.25,0.5,51.45631067961165,6
66,6,1,4,0.6666666666666666,4.0,32.038834951456316,6
151,4,1,2,0.5,2.0,73.30097087378641,5
147,2,0,2,1.0,2.0,71.35922330097088,5
145,10,6,3,0.3,0.5,70.3883495145631,5
133,1,0,1,1.0,1.0,64.56310679611651,5
34,6,1,4,0.6666666666666666,4.0,16.50485436893204,5
5,9,3,5,0.5555555555555556,1.6666666666666667,2.4271844660194173,5
156,9,4,4,0.4444444444444444,1.0,75.72815533980582,4
45,9,5,3,0.3333333333333333,0.6,21.844660194174757,4
30,5,2,3,0.6,1.5,14.563106796116504,4
20,13,9,3,0.23076923076923078,0.3333333333333333,9.70873786407767,4
140,6,3,2,0.3333333333333333,0.6666666666666666,67.96116504854369,3
115,5,2,2,0.4,1.0,55.8252427184466,3
55,4,1,2,0.5,2.0,26.699029126213592,3
9,5,2,3,0.6,1.5,4.368932038834951,3
146,3,1,1,0.3333333333333333,1.0,70.87378640776699,2
51,2,0,2,1.0,2.0,24.75728155339806,2
195,1,0,1,1.0,1.0,94.66019417475728,1
148,1,0,1,1.0,1.0,71.84466019417476,1
15,1,0,0,0.0,1.0,7.281553398058252,0
18,50,19,30,0.6,1.5789473684210527,42.857142857142854,94
5,42,22,19,0.4523809523809524,0.8636363636363636,11.904761904761903,83
6,43,20,23,0.5348837209302325,1.15,14.285714285714285,82
14,30,13,17,0.5666666666666667,1.3076923076923077,33.33333333333333,68
11,42,18,23,0.5476190476190477,1.2777777777777777,26.190476190476193,65
1,42,16,25,0.5952380952380952,1.5625,2.380952380952381,61
41,17,6,11,0.6470588235294118,1.8333333333333333,97.61904761904762,59
23,42,21,21,0.5,1.0,54.761904761904766,59
3,42,18,23,0.5476190476190477,1.2777777777777777,7.142857142857142,58
4,46,19,26,0.5652173913043478,1.368421052631579,9.523809523809524,54
32,18,6,11,0.6111111111111112,1.8333333333333333,76.19047619047619,51
0,18,4,11,0.6111111111111112,2.75,0.0,49
40,27,16,10,0.37037037037037035,0.625,95.23809523809523,47
22,50,25,24,0.48,0.96,52.38095238095239,46
12,26,12,13,0.5,1.0833333333333333,28.57142857142857,45
30,14,7,7,0.5,1.0,71.42857142857143,43
16,13,4,8,0.6153846153846154,2.0,38.095238095238095,43
21,28,13,15,0.5357142857142857,1.1538461538461537,50.0,41
19,30,10,19,0.6333333333333333,1.9,45.23809523809524,40
13,24,9,14,0.5833333333333334,1.5555555555555556,30.952380952380953,40
17,29,10,18,0.6206896551724138,1.8,40.476190476190474,38
25,29,15,14,0.4827586206896552,0.9333333333333333,59.523809523809526,37
37,15,4,10,0.6666666666666666,2.5,88.09523809523809,31
26,31,14,16,0.5161290322580645,1.1428571428571428,61.904761904761905,28
33,19,4,15,0.7894736842105263,3.75,78.57142857142857,27
27,29,11,18,0.6206896551724138,1.6363636363636365,64.28571428571429,26
10,6,2,3,0.5,1.5,23.809523809523807,23
8,22,11,10,0.45454545454545453,0.9090909090909091,19.047619047619047,20
39,15,8,6,0.4,0.75,92.85714285714286,19
9,23,12,11,0.4782608695652174,0.9166666666666666,21.428571428571427,18
20,14,6,7,0.5,1.1666666666666667,47.61904761904761,15
36,13,6,6,0.46153846153846156,1.0,85.71428571428571,14
29,10,5,4,0.4,0.8,69.04761904761905,13
2,8,1,6,0.75,6.0,4.761904761904762,13
7,17,8,8,0.47058823529411764,1.0,16.666666666666664,12
31,10,6,3,0.3,0.5,73.80952380952381,9
38,10,4,5,0.5,1.25,90.47619047619048,8
34,8,3,4,0.5,1.3333333333333333,80.95238095238095,6
28,8,4,3,0.375,0.75,66.66666666666666,6
24,11,6,5,0.45454545454545453,0.8333333333333334,57.14285714285714,5
35,7,3,3,0.42857142857142855,1.0,83.33333333333334,3
15,5,2,2,0.4,1.0,35.714285714285715,2
0,50,20,30,0.6,1.5,0.0,117
32,38,14,24,0.631578947368421,1.7142857142857142,91.42857142857143,80
14,49,23,26,0.5306122448979592,1.1304347826086956,40.0,68
1,51,25,26,0.5098039215686274,1.04,2.857142857142857,64
7,27,9,17,0.6296296296296297,1.8888888888888888,20.0,51
28,30,14,15,0.5,1.0714285714285714,80.0,46
26,46,26,20,0.43478260869565216,0.7692307692307693,74.28571428571429,43
2,32,12,19,0.59375,1.5833333333333333,5.714285714285714,41
29,46,26,20,0.43478260869565216,0.7692307692307693,82.85714285714286,40
25,38,20,17,0.4473684210526316,0.85,71.42857142857143,39
21,22,10,12,0.5454545454545454,1.2,60.0,39
13,34,12,21,0.6176470588235294,1.75,37.142857142857146,37
33,22,7,14,0.6363636363636364,2.0,94.28571428571428,36
5,24,9,15,0.625,1.6666666666666667,14.285714285714285,36
24,43,26,17,0.3953488372093023,0.6538461538461539,68.57142857142857,34
20,19,6,12,0.631578947368421,2.0,57.14285714285714,32
6,20,10,9,0.45,0.9,17.142857142857142,32
18,36,20,15,0.4166666666666667,0.75,51.42857142857142,29
3,21,7,13,0.6190476190476191,1.8571428571428572,8.571428571428571,28
9,16,5,11,0.6875,2.2,25.71428571428571,26
23,18,9,8,0.4444444444444444,0.8888888888888888,65.71428571428571,25
30,12,5,7,0.5833333333333334,1.4,85.71428571428571,21
8,12,4,7,0.5833333333333334,1.75,22.857142857142858,21
27,18,10,7,0.3888888888888889,0.7,77.14285714285715,18
10,13,6,6,0.46153846153846156,1.0,28.57142857142857,18
4,23,12,10,0.43478260869565216,0.8333333333333334,11.428571428571429,18
34,19,10,8,0.42105263157894735,0.8,97.14285714285714,17
22,21,9,12,0.5714285714285714,1.3333333333333333,62.857142857142854,17
17,16,7,8,0.5,1.1428571428571428,48.57142857142857,17
12,20,10,9,0.45,0.9,34.285714285714285,17
31,21,11,10,0.47619047619047616,0.9090909090909091,88.57142857142857,16
15,21,10,10,0.47619047619047616,1.0,42.857142857142854,13
11,12,3,8,0.6666666666666666,2.6666666666666665,31.428571428571427,10
19,10,4,5,0.5,1.25,54.285714285714285,9
16,5,2,2,0.4,1.0,45.714285714285715,5
172,35,11,23,0.6571428571428571,2.090909090909091,85.57213930348259,236
30,46,21,24,0.5217391304347826,1.1428571428571428,14.925373134328357,228
167,23,7,16,0.6956521739130435,2.2857142857142856,83.08457711442786,224
67,20,7,13,0.65,1.8571428571428572,33.33333333333333,191
41,37,17,20,0.5405405405405406,1.1764705882352942,20.398009950248756,188
47,34,16,17,0.5,1.0625,23.383084577114428,183
103,30,16,13,0.43333333333333335,0.8125,51.243781094527364,177
130,31,11,19,0.6129032258064516,1.7272727272727273,64.6766169154229,173
87,56,29,25,0.44642857142857145,0.8620689655172413,43.28358208955223,171
187,33,16,16,0.48484848484848486,1.0,93.03482587064677,168
157,30,12,17,0.5666666666666667,1.4166666666666667,78.1094527363184,166
78,49,22,26,0.5306122448979592,1.1818181818181819,38.80597014925373,166
83,23,8,14,0.6086956521739131,1.75,41.29353233830846,154
147,34,12,21,0.6176470588235294,1.75,73.13432835820896,153
97,29,10,18,0.6206896551724138,1.8,48.258706467661696,150
71,36,12,24,0.6666666666666666,2.0,35.32338308457712,149
21,20,8,12,0.6,1.5,10.44776119402985,146
152,30,8,21,0.7,2.625,75.62189054726367,145
168,30,11,18,0.6,1.6363636363636365,83.5820895522388,143
144,16,5,10,0.625,2.0,71.64179104477611,142
37,12,4,8,0.6666666666666666,2.0,18.407960199004975,141
179,34,12,21,0.6176470588235294,1.75,89.05472636815921,139
94,24,8,15,0.625,1.875,46.766169154228855,139
136,18,7,11,0.6111111111111112,1.5714285714285714,67.66169154228857,136
124,19,4,14,0.7368421052631579,3.5,61.69154228855721,135
106,27,9,18,0.6666666666666666,2.0,52.736318407960205,132
128,38,14,23,0.6052631578947368,1.6428571428571428,63.681592039801,129
43,17,6,10,0.5882352941176471,1.6666666666666667,21.393034825870647,129
142,21,8,12,0.5714285714285714,1.5,70.64676616915423,128
95,24,7,16,0.6666666666666666,2.2857142857142856,47.2636815920398,127
80,23,9,13,0.5652173913043478,1.4444444444444444,39.800995024875625,127
56,25,10,13,0.52,1.3,27.860696517412936,127
19,39,18,20,0.5128205128205128,1.1111111111111112,9.45273631840796,126
85,27,9,17,0.6296296296296297,1.8888888888888888,42.28855721393035,125
75,23,9,14,0.6086956521739131,1.5555555555555556,37.3134328358209,123
74,19,7,11,0.5789473684210527,1.5714285714285714,36.81592039800995,122
122,30,9,20,0.6666666666666666,2.2222222222222223,60.69651741293532,120
118,23,10,13,0.5652173913043478,1.3,58.70646766169154,120
91,31,15,16,0.5161290322580645,1.0666666666666667,45.27363184079602,118
28,12,4,7,0.5833333333333334,1.75,13.930348258706468,118
86,29,10,18,0.6206896551724138,1.8,42.78606965174129,117
117,13,4,8,0.6153846153846154,2.0,58.2089552238806,116
125,38,15,23,0.6052631578947368,1.5333333333333334,62.189054726368155,115
24,20,6,12,0.6,2.0,11.940298507462686,114
123,11,3,8,0.7272727272727273,2.6666666666666665,61.19402985074627,112
93,15,7,8,0.5333333333333333,1.1428571428571428,46.26865671641791,112
183,38,20,18,0.47368421052631576,0.9,91.04477611940298,111
18,15,6,9,0.6,1.5,8.955223880597014,110
100,33,17,16,0.48484848484848486,0.9411764705882353,49.75124378109453,106
132,21,8,12,0.5714285714285714,1.5,65.67164179104478,105
129,17,5,11,0.6470588235294118,2.2,64.17910447761194,105
110,16,6,9,0.5625,1.5,54.72636815920397,104
58,31,15,15,0.4838709677419355,1.0,28.855721393034827,103
36,26,9,16,0.6153846153846154,1.7777777777777777,17.91044776119403,100
180,17,6,10,0.5882352941176471,1.6666666666666667,89.55223880597015,99
62,32,12,19,0.59375,1.5833333333333333,30.845771144278604,99
153,31,17,13,0.41935483870967744,0.7647058823529411,76.11940298507463,98
50,23,9,14,0.6086956521739131,1.5555555555555556,24.875621890547265,98
101,29,15,13,0.4482758620689655,0.8666666666666667,50.24875621890548,97
76,31,12,18,0.5806451612903226,1.5,37.81094527363184,97
186,17,4,13,0.7647058823529411,3.25,92.53731343283582,95
82,14,7,6,0.42857142857142855,0.8571428571428571,40.79601990049751,95
77,11,4,6,0.5454545454545454,1.5,38.308457711442784,93
143,31,12,19,0.6129032258064516,1.5833333333333333,71.14427860696517,92
20,23,6,16,0.6956521739130435,2.6666666666666665,9.950248756218906,91
13,9,4,5,0.5555555555555556,1.25,6.467661691542288,90
171,18,6,11,0.6111111111111112,1.8333333333333333,85.07462686567165,89
68,20,12,6,0.3,0.5,33.83084577114428,89
12,28,10,17,0.6071428571428571,1.7,5.970149253731343,88
150,23,11,11,0.4782608695652174,1.0,74.6268656716418,86
139,29,9,19,0.6551724137931034,2.111111111111111,69.15422885572139,85
175,16,8,7,0.4375,0.875,87.06467661691542,84
69,28,12,15,0.5357142857142857,1.25,34.32835820895522,84
31,26,9,15,0.5769230769230769,1.6666666666666667,15.422885572139302,84
177,27,10,17,0.6296296296296297,1.7,88.05970149253731,83
134,13,6,6,0.46153846153846156,1.0,66.66666666666666,83
102,11,2,9,0.8181818181818182,4.5,50.74626865671642,83
14,9,4,5,0.5555555555555556,1.25,6.965174129353234,82
190,36,14,22,0.6111111111111112,1.5714285714285714,94.5273631840796,80
22,23,8,14,0.6086956521739131,1.75,10.945273631840797,80
197,12,7,5,0.4166666666666667,0.7142857142857143,98.00995024875621,78
131,22,8,13,0.5909090909090909,1.625,65.17412935323384,77
27,50,23,26,0.52,1.1304347826086956,13.432835820895523,75
185,31,13,18,0.5806451612903226,1.3846153846153846,92.03980099502488,73
169,17,6,11,0.6470588235294118,1.8333333333333333,84.07960199004975,73
163,16,3,12,0.75,4.0,81.09452736318407,72
149,30,15,15,0.5,1.0,74.12935323383084,71
145,20,9,11,0.55,1.2222222222222223,72.13930348258707,71
138,14,6,7,0.5,1.1666666666666667,68.65671641791045,68
84,39,16,21,0.5384615384615384,1.3125,41.7910447761194,68
46,13,5,8,0.6153846153846154,1.6,22.885572139303484,68
45,48,24,23,0.4791666666666667,0.9583333333333334,22.388059701492537,68
151,17,5,11,0.6470588235294118,2.2,75.12437810945273,67
40,24,11,12,0.5,1.0909090909090908,19.900497512437813,67
33,17,5,11,0.6470588235294118,2.2,16.417910447761194,67
57,34,16,17,0.5,1.0625,28.35820895522388,66
52,18,7,9,0.5,1.2857142857142858,25.870646766169152,65
146,9,3,5,0.5555555555555556,1.6666666666666667,72.636815920398,64
90,23,10,12,0.5217391304347826,1.2,44.776119402985074,64
38,18,9,8,0.4444444444444444,0.8888888888888888,18.90547263681592,63
96,21,7,13,0.6190476190476191,1.8571428571428572,47.76119402985074,62
35,24,12,11,0.4583333333333333,0.9166666666666666,17.412935323383085,62
10,27,10,16,0.5925925925925926,1.6,4.975124378109453,62
113,31,13,17,0.5483870967741935,1.3076923076923077,56.21890547263681,61
137,16,6,9,0.5625,1.5,68.1592039800995,60
111,22,9,13,0.5909090909090909,1.4444444444444444,55.223880597014926,60
158,13,7,6,0.46153846153846156,0.8571428571428571,78.60696517412936,58
154,29,12,16,0.5517241379310345,1.3333333333333333,76.61691542288557,57
64,21,8,12,0.5714285714285714,1.5,31.8407960199005,57
104,9,4,5,0.5555555555555556,1.25,51.741293532338304,56
72,27,11,15,0.5555555555555556,1.3636363636363635,35.82089552238806,54
23,20,7,12,0.6,1.7142857142857142,11.442786069651742,54
192,12,3,8,0.6666666666666666,2.6666666666666665,95.52238805970148,53
148,14,5,8,0.5714285714285714,1.6,73.6318407960199,53
105,24,7,17,0.7083333333333334,2.4285714285714284,52.23880597014925,53
174,19,9,10,0.5263157894736842,1.1111111111111112,86.56716417910447,52
164,32,15,13,0.40625,0.8666666666666667,81.59203980099502,52
127,21,9,11,0.5238095238095238,1.2222222222222223,63.18407960199005,51
88,16,4,11,0.6875,2.75,43.78109452736319,51
165,37,22,15,0.40540540540540543,0.6818181818181818,82.08955223880598,50
116,23,9,14,0.6086956521739131,1.5555555555555556,57.711442786069654,50
0,12,2,10,0.8333333333333334,5.0,0.0,50
140,21,12,9,0.42857142857142855,0.75,69.65174129353234,49
133,26,14,12,0.46153846153846156,0.8571428571428571,66.16915422885572,49
8,28,10,17,0.6071428571428571,1.7,3.9800995024875623,49
79,25,11,13,0.52,1.1818181818181819,39.30348258706468,47
108,9,2,6,0.6666666666666666,3.0,53.73134328358209,46
66,8,1,6,0.75,6.0,32.83582089552239,46
98,13,3,10,0.7692307692307693,3.3333333333333335,48.756218905472636,44
55,35,16,15,0.42857142857142855,0.9375,27.363184079601986,44
48,25,10,14,0.56,1.4,23.88059701492537,44
2,32,10,19,0.59375,1.9,0.9950248756218906,44
191,18,10,8,0.4444444444444444,0.8,95.02487562189054,43
162,22,9,11,0.5,1.2222222222222223,80.59701492537313,43
159,21,9,11,0.5238095238095238,1.2222222222222223,79.1044776119403,43
135,16,4,11,0.6875,2.75,67.16417910447761,43
89,9,4,5,0.5555555555555556,1.25,44.27860696517413,43
73,23,7,16,0.6956521739130435,2.2857142857142856,36.318407960199,43
32,29,13,15,0.5172413793103449,1.1538461538461537,15.92039800995025,42
188,20,11,8,0.4,0.7272727272727273,93.53233830845771,41
126,13,4,8,0.6153846153846154,2.0,62.68656716417911,41
26,6,2,4,0.6666666666666666,2.0,12.935323383084576,41
173,14,5,8,0.5714285714285714,1.6,86.06965174129353,40
15,12,5,7,0.5833333333333334,1.4,7.462686567164178,40
121,16,5,11,0.6875,2.2,60.19900497512438,39
3,25,11,14,0.56,1.2727272727272727,1.4925373134328357,39
115,19,9,9,0.47368421052631576,1.0,57.2139303482587,37
16,9,5,4,0.4444444444444444,0.8,7.960199004975125,37
7,24,13,11,0.4583333333333333,0.8461538461538461,3.482587064676617,37
17,21,8,13,0.6190476190476191,1.625,8.45771144278607,35
161,15,8,5,0.3333333333333333,0.625,80.09950248756219,34
198,21,9,11,0.5238095238095238,1.2222222222222223,98.50746268656717,33
141,11,3,8,0.7272727272727273,2.6666666666666665,70.1492537313433,32
120,14,6,7,0.5,1.1666666666666667,59.70149253731343,32
70,18,8,9,0.5,1.125,34.82587064676617,32
61,24,10,13,0.5416666666666666,1.3,30.34825870646766,32
119,12,5,6,0.5,1.2,59.20398009950249,29
114,10,4,6,0.6,1.5,56.71641791044776,29
109,11,5,4,0.36363636363636365,0.8,54.22885572139303,29
63,12,6,6,0.5,1.0,31.343283582089555,29
5,13,5,8,0.6153846153846154,1.6,2.4875621890547266,28
181,8,3,5,0.625,1.6666666666666667,90.04975124378109,27
60,12,6,5,0.4166666666666667,0.8333333333333334,29.850746268656714,27
160,19,11,6,0.3157894736842105,0.5454545454545454,79.60199004975125,26
189,14,6,8,0.5714285714285714,1.3333333333333333,94.02985074626866,25
170,25,11,13,0.52,1.1818181818181819,84.5771144278607,25
107,25,14,10,0.4,0.7142857142857143,53.233830845771145,25
193,15,6,8,0.5333333333333333,1.3333333333333333,96.01990049751244,24
99,25,14,10,0.4,0.7142857142857143,49.25373134328358,24
176,21,15,5,0.23809523809523808,0.3333333333333333,87.56218905472637,23
9,6,3,3,0.5,1.0,4.477611940298507,23
4,32,15,15,0.46875,1.0,1.9900497512437811,23
196,9,3,6,0.6666666666666666,2.0,97.51243781094527,21
184,11,5,5,0.45454545454545453,1.0,91.54228855721394,21
11,16,11,5,0.3125,0.45454545454545453,5.472636815920398,20
156,22,11,10,0.45454545454545453,0.9090909090909091,77.61194029850746,19
166,11,4,5,0.45454545454545453,1.25,82.58706467661692,18
178,9,4,4,0.4444444444444444,1.0,88.55721393034825,17
112,15,9,5,0.3333333333333333,0.5555555555555556,55.72139303482587,17
29,20,8,11,0.55,1.375,14.427860696517413,16
155,8,3,5,0.625,1.6666666666666667,77.11442786069652,15
6,16,8,7,0.4375,0.875,2.9850746268656714,15
34,11,4,6,0.5454545454545454,1.5,16.91542288557214,13
54,11,6,4,0.36363636363636365,0.6666666666666666,26.865671641791046,12
199,19,13,5,0.2631578947368421,0.38461538461538464,99.00497512437812,11
44,5,1,3,0.6,3.0,21.890547263681594,11
59,13,6,6,0.46153846153846156,1.0,29.35323383084577,10
53,9,3,5,0.5555555555555556,1.6666666666666667,26.368159203980102,10
42,3,1,2,0.6666666666666666,2.0,20.8955223880597,8
195,8,3,4,0.5,1.3333333333333333,97.01492537313433,7
65,7,2,4,0.5714285714285714,2.0,32.33830845771145,7
51,7,5,2,0.2857142857142857,0.4,25.37313432835821,7
194,8,4,3,0.375,0.75,96.51741293532339,6
49,12,7,4,0.3333333333333333,0.5714285714285714,24.378109452736318,6
200,7,3,3,0.42857142857142855,1.0,99.50248756218906,5
25,5,2,1,0.2,0.5,12.437810945273633,5
1,5,1,3,0.6,3.0,0.4975124378109453,5
182,9,6,2,0.2222222222222222,0.3333333333333333,90.54726368159204,4
92,8,3,4,0.5,1.3333333333333333,45.77114427860697,4
81,7,4,2,0.2857142857142857,0.5,40.298507462686565,4
39,1,0,0,0.0,1.0,19.402985074626866,0
27,33,10,16,0.48484848484848486,1.6,62.7906976744186,93
1,42,15,22,0.5238095238095238,1.4666666666666666,2.3255813953488373,89
6,27,10,17,0.6296296296296297,1.7,13.953488372093023,81
36,21,6,14,0.6666666666666666,2.3333333333333335,83.72093023255815,74
31,26,12,12,0.46153846153846156,1.0,72.09302325581395,73
29,26,10,16,0.6153846153846154,1.6,67.44186046511628,73
30,22,7,14,0.6363636363636364,2.0,69.76744186046511,67
40,27,11,15,0.5555555555555556,1.3636363636363635,93.02325581395348,66
17,26,10,16,0.6153846153846154,1.6,39.53488372093023,66
38,30,11,15,0.5,1.3636363636363635,88.37209302325581,60
35,35,16,18,0.5142857142857142,1.125,81.3953488372093,57
15,14,5,9,0.6428571428571429,1.8,34.883720930232556,57
37,43,18,23,0.5348837209302325,1.2777777777777777,86.04651162790698,55
4,34,14,19,0.5588235294117647,1.3571428571428572,9.30232558139535,53
0,17,5,12,0.7058823529411765,2.4,0.0,53
16,23,11,11,0.4782608695652174,1.0,37.2093023255814,52
11,39,15,22,0.5641025641025641,1.4666666666666666,25.581395348837212,49
5,16,6,9,0.5625,1.5,11.627906976744185,49
8,23,10,13,0.5652173913043478,1.3,18.6046511627907,48
23,26,9,17,0.6538461538461539,1.8888888888888888,53.48837209302325,43
12,22,9,13,0.5909090909090909,1.4444444444444444,27.906976744186046,42
18,26,12,12,0.46153846153846156,1.0,41.86046511627907,39
26,25,7,17,0.68,2.4285714285714284,60.46511627906976,38
9,28,15,13,0.4642857142857143,0.8666666666666667,20.930232558139537,36
3,18,6,11,0.6111111111111112,1.8333333333333333,6.976744186046512,36
20,22,4,17,0.7727272727272727,4.25,46.51162790697674,34
19,17,6,10,0.5882352941176471,1.6666666666666667,44.18604651162791,34
14,14,6,7,0.5,1.1666666666666667,32.55813953488372,33
41,13,6,7,0.5384615384615384,1.1666666666666667,95.34883720930233,32
33,7,3,4,0.5714285714285714,1.3333333333333333,76.74418604651163,25
28,15,5,9,0.6,1.8,65.11627906976744,25
22,21,8,13,0.6190476190476191,1.625,51.162790697674424,25
10,26,17,8,0.3076923076923077,0.47058823529411764,23.25581395348837,25
34,22,12,10,0.45454545454545453,0.8333333333333334,79.06976744186046,22
25,21,7,13,0.6190476190476191,1.8571428571428572,58.139534883720934,22
24,20,4,16,0.8,4.0,55.81395348837209,17
7,26,15,10,0.38461538461538464,0.6666666666666666,16.27906976744186,17
21,12,4,8,0.6666666666666666,2.0,48.837209302325576,12
39,19,12,6,0.3157894736842105,0.5,90.69767441860465,10
13,16,10,6,0.375,0.6,30.23255813953488,10
2,13,5,7,0.5384615384615384,1.4,4.651162790697675,10
32,12,3,8,0.6666666666666666,2.6666666666666665,74.4186046511628,9
42,16,11,4,0.25,0.36363636363636365,97.67441860465115,6
3,39,19,19,0.48717948717948717,1.0,3.296703296703297,76
71,27,8,19,0.7037037037037037,2.375,29.67032967032967,71
